route_id,stop_id,arrival_time,delay,timestamp
25L,2004,1704453584,13,1704453584
25L,2004,1704454024,212,1704454024
25L,2004,1704454464,-30,1704454464
25L,2004,1704454824,160,1704454824
25L,2004,1704455188,293,1704455188
25L,2004,1704455608,251,1704455608
25L,2004,1704455997,152,1704455997
25L,2004,1704456463,84,1704456463
25L,2004,1704456833,155,1704456833
25L,2004,1704457229,191,1704457229
25L,2004,1704457636,-43,1704457636
25L,2004,1704458028,49,1704458028
25L,2004,1704458399,211,1704458399
25L,2004,1704458789,53,1704458789
25L,2004,1704459213,-105,1704459213
25L,2004,1704459641,96,1704459641
25L,2004,1704460024,211,1704460024
25L,2004,1704460474,59,1704460474
25L,2004,1704460939,297,1704460939
25L,2004,1704461360,22,1704461360
25L,2004,1704461811,63,1704461811
25L,2004,1704462242,23,1704462242
25L,2004,1704462698,-102,1704462698
25L,2004,1704463160,187,1704463160
25L,2004,1704463520,79,1704463520
25L,2004,1704463996,222,1704463996
25L,2004,1704464401,-101,1704464401
25L,2004,1704464765,146,1704464765
25L,2004,1704465240,155,1704465240
25L,2004,1704465674,281,1704465674
25L,2004,1704466034,130,1704466034
25L,2004,1704466445,-116,1704466445
25L,2004,1704466903,-68,1704466903
25L,2004,1704467330,-90,1704467330
25L,2004,1704467697,-19,1704467697
25L,2004,1704468071,172,1704468071
25L,2004,1704468460,215,1704468460
25L,2004,1704468911,122,1704468911
25L,2004,1704469354,284,1704469354
25L,2004,1704469772,133,1704469772
25L,2004,1704470241,110,1704470241
25L,2004,1704470673,-53,1704470673
25L,2004,1704471117,262,1704471117
25L,2004,1704471512,193,1704471512
25L,2004,1704471960,210,1704471960
25L,2004,1704472434,225,1704472434
25L,2004,1704472898,247,1704472898
25L,2004,1704473281,-13,1704473281
25L,2004,1704473756,-19,1704473756
25L,2004,1704474213,83,1704474213
25L,2004,1704474589,160,1704474589
25L,2004,1704474984,297,1704474984
25L,2004,1704475411,189,1704475411
25L,2004,1704475881,10,1704475881
25L,2004,1704476353,-54,1704476353
25L,2004,1704476806,136,1704476806
25L,2004,1704477219,245,1704477219
25L,2004,1704477643,44,1704477643
25L,2004,1704478039,135,1704478039
25L,2004,1704478448,140,1704478448
25L,2004,1704478866,266,1704478866
25L,2004,1704479316,92,1704479316
25L,2004,1704479794,-117,1704479794
25L,2004,1704480251,98,1704480251
25L,2004,1704480698,-83,1704480698
25L,2004,1704481167,260,1704481167
25L,2004,1704481558,-95,1704481558
25L,2004,1704481970,42,1704481970
25L,2004,1704482345,75,1704482345
25L,2004,1704482731,270,1704482731
25L,2004,1704483181,202,1704483181
25L,2004,1704483602,-66,1704483602
25L,2004,1704484024,216,1704484024
25L,2004,1704484403,216,1704484403
25L,2004,1704484862,285,1704484862
25L,2004,1704485269,-97,1704485269
25L,2004,1704485670,232,1704485670
25L,2004,1704486041,109,1704486041
25L,2004,1704486486,-5,1704486486
25L,2004,1704486863,-10,1704486863
25L,2004,1704487252,-5,1704487252
25L,2004,1704487713,185,1704487713
25L,2004,1704488122,105,1704488122
25L,2004,1704488496,292,1704488496
25L,2004,1704488970,220,1704488970
25L,2004,1704489388,211,1704489388
25L,2004,1704489821,10,1704489821
25L,2004,1704490183,255,1704490183
25L,2004,1704490596,-102,1704490596
25L,2004,1704491071,38,1704491071
25L,2004,1704491448,-10,1704491448
25L,2004,1704491868,145,1704491868
25L,2004,1704492264,43,1704492264
25L,2004,1704492724,-5,1704492724
25L,2004,1704493117,13,1704493117
25L,2004,1704493481,81,1704493481
25L,2004,1704493881,-37,1704493881
25L,2004,1704494306,118,1704494306
25L,2004,1704494719,-44,1704494719
25L,2004,1704495156,81,1704495156
25L,2004,1704495620,23,1704495620
25L,2004,1704495987,101,1704495987
25L,2004,1704496419,-2,1704496419
25L,2004,1704496859,143,1704496859
25L,2004,1704497229,251,1704497229
25L,2004,1704497682,-20,1704497682
25L,2004,1704498111,245,1704498111
25L,2004,1704498567,65,1704498567
25L,2004,1704499014,-107,1704499014
25L,2004,1704499384,-114,1704499384
25L,2004,1704499818,-13,1704499818
25L,2004,1704500266,129,1704500266
25L,2004,1704500632,-31,1704500632
25L,2004,1704501078,25,1704501078
25L,2004,1704501455,-81,1704501455
25L,2004,1704501848,46,1704501848
25L,2004,1704502230,60,1704502230
25L,2004,1704502709,21,1704502709
25L,2004,1704503108,39,1704503108
25L,2004,1704503491,2,1704503491
25L,2004,1704503913,-1,1704503913
25L,2004,1704504323,27,1704504323
25L,2004,1704504745,174,1704504745
25L,2004,1704505141,-39,1704505141
25L,2004,1704505517,293,1704505517
25L,2004,1704505987,-24,1704505987
25L,2004,1704506438,262,1704506438
25L,2004,1704506819,184,1704506819
25L,2004,1704507252,-88,1704507252
25L,2004,1704507620,172,1704507620
25L,2004,1704508027,269,1704508027
25L,2004,1704508492,-81,1704508492
25L,2005,1704089269,189,1704089269
25L,2005,1704089659,223,1704089659
25L,2005,1704090053,154,1704090053
25L,2005,1704090482,178,1704090482
25L,2005,1704090940,293,1704090940
25L,2005,1704091323,-36,1704091323
25L,2005,1704091757,-65,1704091757
25L,2005,1704092182,-118,1704092182
25L,2005,1704092564,201,1704092564
25L,2005,1704092960,7,1704092960
25L,2005,1704093411,174,1704093411
25L,2005,1704093879,6,1704093879
25L,2005,1704094255,17,1704094255
25L,2005,1704094712,274,1704094712
25L,2005,1704095115,236,1704095115
25L,2005,1704095490,261,1704095490
25L,2005,1704095959,-70,1704095959
25L,2005,1704096394,-89,1704096394
25L,2005,1704096768,250,1704096768
25L,2005,1704097176,-47,1704097176
25L,2005,1704097599,251,1704097599
25L,2005,1704097984,66,1704097984
25L,2005,1704098389,258,1704098389
25L,2005,1704098841,79,1704098841
25L,2005,1704099214,135,1704099214
25L,2005,1704099605,-120,1704099605
25L,2005,1704100061,298,1704100061
25L,2005,1704100443,-95,1704100443
25L,2005,1704100844,49,1704100844
25L,2005,1704101304,52,1704101304
25L,2005,1704101740,138,1704101740
25L,2005,1704102111,258,1704102111
25L,2005,1704102518,203,1704102518
25L,2005,1704102945,-120,1704102945
25L,2005,1704103341,-67,1704103341
25L,2005,1704103749,282,1704103749
25L,2005,1704104160,-4,1704104160
25L,2005,1704104568,-97,1704104568
25L,2005,1704104993,111,1704104993
25L,2005,1704105394,13,1704105394
25L,2005,1704105867,121,1704105867
25L,2005,1704106308,208,1704106308
25L,2005,1704106780,183,1704106780
25L,2005,1704107178,75,1704107178
25L,2005,1704107615,207,1704107615
25L,2005,1704108074,129,1704108074
25L,2005,1704108464,137,1704108464
25L,2005,1704108854,-84,1704108854
25L,2005,1704109267,82,1704109267
25L,2005,1704109655,55,1704109655
25L,2005,1704110039,83,1704110039
25L,2005,1704110514,62,1704110514
25L,2005,1704110911,252,1704110911
25L,2005,1704111328,153,1704111328
25L,2005,1704111768,233,1704111768
25L,2005,1704112176,298,1704112176
25L,2005,1704112572,-52,1704112572
25L,2005,1704112968,138,1704112968
25L,2005,1704113362,-92,1704113362
25L,2005,1704113786,34,1704113786
25L,2005,1704114250,16,1704114250
25L,2005,1704114715,49,1704114715
25L,2005,1704115121,87,1704115121
25L,2005,1704115522,192,1704115522
25L,2005,1704115954,-60,1704115954
25L,2005,1704116399,234,1704116399
25L,2005,1704116759,141,1704116759
25L,2005,1704117215,0,1704117215
25L,2005,1704117576,174,1704117576
25L,2005,1704118040,-65,1704118040
25L,2005,1704118407,90,1704118407
25L,2005,1704118810,175,1704118810
25L,2005,1704119245,56,1704119245
25L,2005,1704119646,149,1704119646
25L,2005,1704120012,67,1704120012
25L,2005,1704120430,-27,1704120430
25L,2005,1704120885,196,1704120885
25L,2005,1704121247,-85,1704121247
25L,2005,1704121623,66,1704121623
25L,2005,1704122047,191,1704122047
25L,2005,1704122413,68,1704122413
25L,2005,1704122857,279,1704122857
25L,2005,1704123313,245,1704123313
25L,2005,1704123733,195,1704123733
25L,2005,1704124177,-95,1704124177
25L,2005,1704124582,34,1704124582
25L,2005,1704124979,252,1704124979
25L,2005,1704125345,211,1704125345
25L,2005,1704125726,193,1704125726
25L,2005,1704126166,137,1704126166
25L,2005,1704126557,113,1704126557
25L,2005,1704126946,179,1704126946
25L,2005,1704127391,265,1704127391
25L,2005,1704127777,210,1704127777
25L,2005,1704128239,-56,1704128239
25L,2005,1704128673,187,1704128673
25L,2005,1704129078,16,1704129078
25L,2005,1704129551,-98,1704129551
25L,2005,1704130007,-80,1704130007
25L,2005,1704130471,122,1704130471
25L,2005,1704130834,189,1704130834
25L,2005,1704131273,281,1704131273
25L,2005,1704131739,-27,1704131739
25L,2005,1704132107,271,1704132107
25L,2005,1704132469,142,1704132469
25L,2005,1704132834,-65,1704132834
25L,2005,1704133295,297,1704133295
25L,2005,1704133705,173,1704133705
25L,2005,1704134065,298,1704134065
25L,2005,1704134448,-82,1704134448
25L,2005,1704134912,274,1704134912
25L,2005,1704135339,0,1704135339
25L,2005,1704135754,209,1704135754
25L,2005,1704136201,90,1704136201
25L,2005,1704136643,266,1704136643
25L,2005,1704137011,194,1704137011
25L,2005,1704137486,85,1704137486
25L,2005,1704137942,288,1704137942
25L,2005,1704138347,130,1704138347
25L,2005,1704138805,29,1704138805
25L,2005,1704139169,49,1704139169
25L,2005,1704139555,138,1704139555
25L,2005,1704139991,-105,1704139991
25L,2005,1704140354,-68,1704140354
25L,2005,1704140744,176,1704140744
25L,2005,1704141208,205,1704141208
25L,2005,1704141577,-65,1704141577
25L,2005,1704142022,51,1704142022
25L,2005,1704142482,-6,1704142482
25L,2005,1704142874,252,1704142874
25L,2005,1704143316,208,1704143316
25L,2005,1704143790,156,1704143790
25L,2005,1704144156,110,1704144156
25L,2005,1704144617,-6,1704144617
25L,2005,1704145090,260,1704145090
25L,2005,1704145523,29,1704145523
25L,2005,1704145934,71,1704145934
25L,2005,1704146335,237,1704146335
25L,2005,1704146805,254,1704146805
25L,2005,1704147228,19,1704147228
25L,2005,1704147648,38,1704147648
25L,2005,1704148026,45,1704148026
25L,2005,1704148401,281,1704148401
25L,2005,1704148795,114,1704148795
25L,2005,1704149176,-7,1704149176
25L,2005,1704149618,-85,1704149618
25L,2005,1704150072,105,1704150072
25L,2005,1704150493,40,1704150493
25L,2005,1704150933,-106,1704150933
25L,2005,1704151297,4,1704151297
25L,2005,1704151714,99,1704151714
25L,2005,1704152130,162,1704152130
25L,2005,1704152608,21,1704152608
25L,2005,1704153071,34,1704153071
25L,2005,1704153508,227,1704153508
25L,2005,1704153897,82,1704153897
25L,2005,1704154306,191,1704154306
25L,2005,1704154767,-111,1704154767
25L,2005,1704155159,162,1704155159
25L,2005,1704155627,206,1704155627
25L,2005,1704156029,187,1704156029
25L,2005,1704156467,217,1704156467
25L,2005,1704156910,-42,1704156910
25L,2005,1704157349,87,1704157349
25L,2005,1704157794,-55,1704157794
25L,2005,1704158167,-90,1704158167
25L,2005,1704158607,-43,1704158607
25L,2005,1704159050,-84,1704159050
25L,2005,1704159469,175,1704159469
25L,2005,1704159834,128,1704159834
25L,2005,1704160219,271,1704160219
25L,2005,1704160646,29,1704160646
25L,2005,1704161090,15,1704161090
25L,2005,1704161478,266,1704161478
25L,2005,1704161908,27,1704161908
25L,2005,1704162321,70,1704162321
25L,2005,1704162793,288,1704162793
25L,2005,1704163241,106,1704163241
25L,2005,1704163700,62,1704163700
25L,2005,1704164089,-34,1704164089
25L,2005,1704164519,68,1704164519
25L,2005,1704164892,43,1704164892
25L,2005,1704165315,289,1704165315
25L,2005,1704165792,117,1704165792
25L,2005,1704166176,194,1704166176
25L,2005,1704166610,80,1704166610
25L,2005,1704167051,13,1704167051
25L,2005,1704167433,77,1704167433
25L,2005,1704167893,286,1704167893
25L,2005,1704168282,156,1704168282
25L,2005,1704168751,-86,1704168751
25L,2005,1704169155,35,1704169155
25L,2005,1704169559,182,1704169559
25L,2005,1704170000,50,1704170000
25L,2005,1704170409,-70,1704170409
25L,2005,1704170868,233,1704170868
25L,2005,1704171233,-110,1704171233
25L,2005,1704171698,206,1704171698
25L,2005,1704172116,72,1704172116
25L,2005,1704172480,-22,1704172480
25L,2005,1704172948,244,1704172948
25L,2005,1704173404,166,1704173404
25L,2005,1704173771,5,1704173771
25L,2005,1704174149,278,1704174149
25L,2005,1704174608,231,1704174608
25L,2005,1704175028,8,1704175028
25L,2005,1704175466,123,1704175466
25L,2005,1704175881,282,1704175881
25L,2005,1704176266,234,1704176266
25L,2005,1704176676,36,1704176676
25L,2005,1704177078,294,1704177078
25L,2005,1704177457,160,1704177457
25L,2005,1704177867,-54,1704177867
25L,2005,1704178312,26,1704178312
25L,2005,1704178788,280,1704178788
25L,2005,1704179200,80,1704179200
25L,2005,1704179562,-107,1704179562
25L,2005,1704179975,-31,1704179975
25L,2005,1704180363,-10,1704180363
25L,2005,1704180776,41,1704180776
25L,2005,1704181176,291,1704181176
25L,2005,1704181578,286,1704181578
25L,2005,1704181969,179,1704181969
25L,2005,1704182392,-26,1704182392
25L,2005,1704182773,189,1704182773
25L,2005,1704183209,-105,1704183209
25L,2005,1704183665,-5,1704183665
25L,2005,1704184125,-53,1704184125
25L,2005,1704184519,275,1704184519
25L,2005,1704184946,163,1704184946
25L,2005,1704185334,79,1704185334
25L,2005,1704185696,53,1704185696
25L,2005,1704186134,44,1704186134
25L,2005,1704186573,134,1704186573
25L,2005,1704186999,67,1704186999
25L,2005,1704187445,202,1704187445
25L,2005,1704187807,53,1704187807
25L,2005,1704188195,129,1704188195
25L,2005,1704188580,129,1704188580
25L,2005,1704189047,-108,1704189047
25L,2005,1704189423,200,1704189423
25L,2005,1704189851,198,1704189851
25L,2005,1704190297,-48,1704190297
25L,2005,1704190712,-21,1704190712
25L,2005,1704191133,118,1704191133
25L,2005,1704191574,-100,1704191574
25L,2005,1704192005,40,1704192005
25L,2005,1704192375,-63,1704192375
25L,2005,1704192746,-14,1704192746
25L,2005,1704193116,33,1704193116
25L,2005,1704193528,104,1704193528
25L,2005,1704193938,-16,1704193938
25L,2005,1704194404,208,1704194404
25L,2005,1704194839,57,1704194839
25L,2005,1704195203,197,1704195203
25L,2005,1704195630,215,1704195630
25L,2005,1704196066,296,1704196066
25L,2005,1704196437,-117,1704196437
25L,2005,1704196873,-72,1704196873
25L,2005,1704197330,0,1704197330
25L,2005,1704197791,201,1704197791
25L,2005,1704198236,194,1704198236
25L,2005,1704198685,121,1704198685
25L,2005,1704199141,50,1704199141
25L,2005,1704199507,-54,1704199507
25L,2005,1704199940,155,1704199940
25L,2005,1704200315,-1,1704200315
25L,2005,1704200689,-107,1704200689
25L,2005,1704201065,97,1704201065
25L,2005,1704201486,249,1704201486
25L,2005,1704201910,156,1704201910
25L,2005,1704202334,-63,1704202334
25L,2005,1704202722,14,1704202722
25L,2005,1704203180,168,1704203180
25L,2005,1704203564,187,1704203564
25L,2005,1704204040,52,1704204040
25L,2005,1704204414,164,1704204414
25L,2005,1704204790,79,1704204790
25L,2005,1704205195,191,1704205195
25L,2005,1704205625,-66,1704205625
25L,2005,1704206100,-64,1704206100
25L,2005,1704206569,5,1704206569
25L,2005,1704206942,147,1704206942
25L,2005,1704207398,-68,1704207398
25L,2005,1704207768,286,1704207768
25L,2005,1704208222,222,1704208222
25L,2005,1704208587,77,1704208587
25L,2005,1704209023,-57,1704209023
25L,2005,1704209473,53,1704209473
25L,2005,1704209924,77,1704209924
25L,2005,1704210345,269,1704210345
25L,2005,1704210752,160,1704210752
25L,2005,1704211227,-60,1704211227
25L,2005,1704211706,-70,1704211706
25L,2005,1704212102,189,1704212102
25L,2005,1704212465,-76,1704212465
25L,2005,1704212896,-38,1704212896
25L,2005,1704213279,146,1704213279
25L,2005,1704213644,-66,1704213644
25L,2005,1704214036,-107,1704214036
25L,2005,1704214443,-114,1704214443
25L,2005,1704214823,144,1704214823
25L,2005,1704215218,3,1704215218
25L,2005,1704215597,204,1704215597
25L,2005,1704216007,-45,1704216007
25L,2005,1704216390,-84,1704216390
25L,2005,1704216776,-115,1704216776
25L,2005,1704217228,47,1704217228
25L,2005,1704217655,87,1704217655
25L,2005,1704218054,248,1704218054
25L,2005,1704218532,101,1704218532
25L,2005,1704218959,135,1704218959
25L,2005,1704219335,64,1704219335
25L,2005,1704219743,-41,1704219743
25L,2005,1704220113,94,1704220113
25L,2005,1704220587,191,1704220587
25L,2005,1704220955,269,1704220955
25L,2005,1704221427,289,1704221427
25L,2005,1704221787,48,1704221787
25L,2005,1704222262,250,1704222262
25L,2005,1704222720,149,1704222720
25L,2005,1704223097,161,1704223097
25L,2005,1704223576,203,1704223576
25L,2005,1704224046,184,1704224046
25L,2005,1704224409,-118,1704224409
25L,2005,1704224830,215,1704224830
25L,2005,1704225298,13,1704225298
25L,2005,1704225760,-44,1704225760
25L,2005,1704226199,210,1704226199
25L,2005,1704226615,84,1704226615
25L,2005,1704227085,70,1704227085
25L,2005,1704227513,120,1704227513
25L,2005,1704227924,109,1704227924
25L,2005,1704228342,62,1704228342
25L,2005,1704228724,204,1704228724
25L,2005,1704229114,94,1704229114
25L,2005,1704229544,84,1704229544
25L,2005,1704230004,163,1704230004
25L,2005,1704230400,94,1704230400
25L,2005,1704230780,75,1704230780
25L,2005,1704231227,53,1704231227
25L,2005,1704231614,190,1704231614
25L,2005,1704231980,116,1704231980
25L,2005,1704232361,69,1704232361
25L,2005,1704232780,99,1704232780
25L,2005,1704233203,164,1704233203
25L,2005,1704233574,279,1704233574
25L,2005,1704233962,178,1704233962
25L,2005,1704234352,187,1704234352
25L,2005,1704234729,58,1704234729
25L,2005,1704235181,-63,1704235181
25L,2005,1704235580,120,1704235580
25L,2005,1704236056,188,1704236056
25L,2005,1704236426,57,1704236426
25L,2005,1704236874,-61,1704236874
25L,2005,1704237325,-49,1704237325
25L,2005,1704237743,225,1704237743
25L,2005,1704238202,164,1704238202
25L,2005,1704238676,190,1704238676
25L,2005,1704239040,-28,1704239040
25L,2005,1704239436,130,1704239436
25L,2005,1704239835,239,1704239835
25L,2005,1704240251,-4,1704240251
25L,2005,1704240669,205,1704240669
25L,2005,1704241039,180,1704241039
25L,2005,1704241459,-78,1704241459
25L,2005,1704241856,249,1704241856
25L,2005,1704242262,-24,1704242262
25L,2005,1704242624,219,1704242624
25L,2005,1704243060,52,1704243060
25L,2005,1704243519,-39,1704243519
25L,2005,1704243882,-116,1704243882
25L,2005,1704244253,285,1704244253
25L,2005,1704244669,35,1704244669
25L,2005,1704245143,180,1704245143
25L,2005,1704245572,-118,1704245572
25L,2005,1704246043,115,1704246043
25L,2005,1704246519,127,1704246519
25L,2005,1704246998,-11,1704246998
25L,2005,1704247374,214,1704247374
25L,2005,1704247807,150,1704247807
25L,2005,1704248195,-30,1704248195
25L,2005,1704248608,264,1704248608
25L,2005,1704248993,70,1704248993
25L,2005,1704249406,117,1704249406
25L,2005,1704249766,-71,1704249766
25L,2005,1704250201,230,1704250201
25L,2005,1704250563,-86,1704250563
25L,2005,1704251038,213,1704251038
25L,2005,1704251515,177,1704251515
25L,2005,1704251944,55,1704251944
25L,2005,1704252323,272,1704252323
25L,2005,1704252729,-86,1704252729
25L,2005,1704253128,283,1704253128
25L,2005,1704253557,100,1704253557
25L,2005,1704253971,-3,1704253971
25L,2005,1704254334,109,1704254334
25L,2005,1704254806,149,1704254806
25L,2005,1704255253,-109,1704255253
25L,2005,1704255617,161,1704255617
25L,2005,1704256020,102,1704256020
25L,2005,1704256396,37,1704256396
25L,2005,1704256873,239,1704256873
25L,2005,1704257246,-120,1704257246
25L,2005,1704257691,223,1704257691
25L,2005,1704258081,-115,1704258081
25L,2005,1704258459,279,1704258459
25L,2005,1704258854,-78,1704258854
25L,2005,1704259249,115,1704259249
25L,2005,1704259710,263,1704259710
25L,2005,1704260094,234,1704260094
25L,2005,1704260493,193,1704260493
25L,2005,1704260862,101,1704260862
25L,2005,1704261318,285,1704261318
25L,2005,1704261701,110,1704261701
25L,2005,1704262078,190,1704262078
25L,2005,1704262455,92,1704262455
25L,2005,1704262894,262,1704262894
25L,2005,1704263263,161,1704263263
25L,2005,1704263738,-9,1704263738
25L,2005,1704264184,59,1704264184
25L,2005,1704264643,-43,1704264643
25L,2005,1704265041,282,1704265041
25L,2005,1704265517,260,1704265517
25L,2005,1704265955,85,1704265955
25L,2005,1704266423,47,1704266423
25L,2005,1704266867,158,1704266867
25L,2005,1704267316,109,1704267316
25L,2005,1704267732,-104,1704267732
25L,2005,1704268095,115,1704268095
25L,2005,1704268502,245,1704268502
25L,2005,1704268898,262,1704268898
25L,2005,1704269291,87,1704269291
25L,2005,1704269701,185,1704269701
25L,2005,1704270154,203,1704270154
25L,2005,1704270580,254,1704270580
25L,2005,1704270983,-43,1704270983
25L,2005,1704271457,-108,1704271457
25L,2005,1704271918,214,1704271918
25L,2005,1704272330,7,1704272330
25L,2005,1704272758,163,1704272758
25L,2005,1704273139,199,1704273139
25L,2005,1704273543,290,1704273543
25L,2005,1704274008,114,1704274008
25L,2005,1704274373,188,1704274373
25L,2005,1704274850,-92,1704274850
25L,2005,1704275255,74,1704275255
25L,2005,1704275661,125,1704275661
25L,2005,1704276128,81,1704276128
25L,2005,1704276494,250,1704276494
25L,2005,1704276869,262,1704276869
25L,2005,1704277348,-76,1704277348
25L,2005,1704277733,15,1704277733
25L,2005,1704278131,170,1704278131
25L,2005,1704278600,285,1704278600
25L,2005,1704279009,238,1704279009
25L,2005,1704279407,-7,1704279407
25L,2005,1704279840,162,1704279840
25L,2005,1704280215,25,1704280215
25L,2005,1704280684,-31,1704280684
25L,2005,1704281155,-111,1704281155
25L,2005,1704281539,-89,1704281539
25L,2005,1704281904,44,1704281904
25L,2005,1704282356,-86,1704282356
25L,2005,1704282736,147,1704282736
25L,2005,1704283163,186,1704283163
25L,2005,1704283529,109,1704283529
25L,2005,1704284004,172,1704284004
25L,2005,1704284432,51,1704284432
25L,2005,1704284849,43,1704284849
25L,2005,1704285294,273,1704285294
25L,2005,1704285696,6,1704285696
25L,2005,1704286078,277,1704286078
25L,2005,1704286551,174,1704286551
25L,2005,1704286957,86,1704286957
25L,2005,1704287398,143,1704287398
25L,2005,1704287761,-16,1704287761
25L,2005,1704288237,70,1704288237
25L,2005,1704288632,-96,1704288632
25L,2005,1704289071,-71,1704289071
25L,2005,1704289454,281,1704289454
25L,2005,1704289900,-25,1704289900
25L,2005,1704290271,2,1704290271
25L,2005,1704290670,138,1704290670
25L,2005,1704291050,-14,1704291050
25L,2005,1704291414,170,1704291414
25L,2005,1704291812,-109,1704291812
25L,2005,1704292238,-71,1704292238
25L,2005,1704292656,63,1704292656
25L,2005,1704293107,130,1704293107
25L,2005,1704293576,61,1704293576
25L,2005,1704294000,258,1704294000
25L,2005,1704294409,-14,1704294409
25L,2005,1704294863,-117,1704294863
25L,2005,1704295304,110,1704295304
25L,2005,1704295677,-98,1704295677
25L,2005,1704296127,103,1704296127
25L,2005,1704296585,-13,1704296585
25L,2005,1704296960,6,1704296960
25L,2005,1704297332,202,1704297332
25L,2005,1704297760,66,1704297760
25L,2005,1704298138,-83,1704298138
25L,2005,1704298533,-21,1704298533
25L,2005,1704298932,-51,1704298932
25L,2005,1704299330,281,1704299330
25L,2005,1704299764,37,1704299764
25L,2005,1704300189,20,1704300189
25L,2005,1704300620,-96,1704300620
25L,2005,1704300983,-63,1704300983
25L,2005,1704301452,-60,1704301452
25L,2005,1704301847,-43,1704301847
25L,2005,1704302227,-62,1704302227
25L,2005,1704302642,244,1704302642
25L,2005,1704303066,28,1704303066
25L,2005,1704303487,-31,1704303487
25L,2005,1704303883,135,1704303883
25L,2005,1704304338,-79,1704304338
25L,2005,1704304779,-7,1704304779
25L,2005,1704305220,-101,1704305220
25L,2005,1704305619,162,1704305619
25L,2005,1704306004,233,1704306004
25L,2005,1704306418,51,1704306418
25L,2005,1704306838,291,1704306838
25L,2005,1704307201,6,1704307201
25L,2005,1704307566,222,1704307566
25L,2005,1704308017,-69,1704308017
25L,2005,1704308495,153,1704308495
25L,2005,1704308952,5,1704308952
25L,2005,1704309407,131,1704309407
25L,2005,1704309872,138,1704309872
25L,2005,1704310339,92,1704310339
25L,2005,1704310781,-114,1704310781
25L,2005,1704311216,248,1704311216
25L,2005,1704311668,198,1704311668
25L,2005,1704312099,261,1704312099
25L,2005,1704312504,162,1704312504
25L,2005,1704312876,237,1704312876
25L,2005,1704313342,-78,1704313342
25L,2005,1704313727,176,1704313727
25L,2005,1704314173,-98,1704314173
25L,2005,1704314540,-76,1704314540
25L,2005,1704314910,184,1704314910
25L,2005,1704315276,174,1704315276
25L,2005,1704315716,186,1704315716
25L,2005,1704316164,105,1704316164
25L,2005,1704316630,145,1704316630
25L,2005,1704317024,-85,1704317024
25L,2005,1704317451,44,1704317451
25L,2005,1704317849,99,1704317849
25L,2005,1704318245,45,1704318245
25L,2005,1704318628,170,1704318628
25L,2005,1704319052,17,1704319052
25L,2005,1704319482,75,1704319482
25L,2005,1704319961,-8,1704319961
25L,2005,1704320415,-112,1704320415
25L,2005,1704320877,233,1704320877
25L,2005,1704321296,105,1704321296
25L,2005,1704321673,210,1704321673
25L,2005,1704322099,7,1704322099
25L,2005,1704322553,57,1704322553
25L,2005,1704322943,75,1704322943
25L,2005,1704323364,11,1704323364
25L,2005,1704323843,26,1704323843
25L,2005,1704324286,103,1704324286
25L,2005,1704324658,7,1704324658
25L,2005,1704325037,159,1704325037
25L,2005,1704325476,11,1704325476
25L,2005,1704325949,-24,1704325949
25L,2005,1704326365,103,1704326365
25L,2005,1704326797,167,1704326797
25L,2005,1704327255,28,1704327255
25L,2005,1704327675,-12,1704327675
25L,2005,1704328059,16,1704328059
25L,2005,1704328509,230,1704328509
25L,2005,1704328950,4,1704328950
25L,2005,1704329332,-38,1704329332
25L,2005,1704329781,-70,1704329781
25L,2005,1704330169,12,1704330169
25L,2005,1704330549,96,1704330549
25L,2005,1704331010,208,1704331010
25L,2005,1704331381,220,1704331381
25L,2005,1704331823,181,1704331823
25L,2005,1704332207,80,1704332207
25L,2005,1704332584,16,1704332584
25L,2005,1704333053,-10,1704333053
25L,2005,1704333481,84,1704333481
25L,2005,1704333841,-26,1704333841
25L,2005,1704334316,59,1704334316
25L,2005,1704334698,249,1704334698
25L,2005,1704335060,65,1704335060
25L,2005,1704335469,84,1704335469
25L,2005,1704335835,-116,1704335835
25L,2005,1704336276,-25,1704336276
25L,2005,1704336649,183,1704336649
25L,2005,1704337043,65,1704337043
25L,2005,1704337515,182,1704337515
25L,2005,1704337967,-18,1704337967
25L,2005,1704338410,-119,1704338410
25L,2005,1704338857,64,1704338857
25L,2005,1704339318,-81,1704339318
25L,2005,1704339788,295,1704339788
25L,2005,1704340161,-83,1704340161
25L,2005,1704340581,268,1704340581
25L,2005,1704340947,28,1704340947
25L,2005,1704341381,78,1704341381
25L,2005,1704341848,-21,1704341848
25L,2005,1704342254,30,1704342254
25L,2005,1704342623,29,1704342623
25L,2005,1704343014,-14,1704343014
25L,2005,1704343382,242,1704343382
25L,2005,1704343788,46,1704343788
25L,2005,1704344162,252,1704344162
25L,2005,1704344630,-86,1704344630
25L,2005,1704345053,-20,1704345053
25L,2005,1704345415,42,1704345415
25L,2005,1704345893,-94,1704345893
25L,2005,1704346263,-82,1704346263
25L,2005,1704346696,198,1704346696
25L,2005,1704347103,-34,1704347103
25L,2005,1704347511,101,1704347511
25L,2005,1704347880,295,1704347880
25L,2005,1704348286,197,1704348286
25L,2005,1704348705,75,1704348705
25L,2005,1704349146,-5,1704349146
25L,2005,1704349574,158,1704349574
25L,2005,1704349979,158,1704349979
25L,2005,1704350360,-26,1704350360
25L,2005,1704350736,-65,1704350736
25L,2005,1704351193,-119,1704351193
25L,2005,1704351563,-51,1704351563
25L,2005,1704351958,294,1704351958
25L,2005,1704352372,165,1704352372
